id	type_object_name	stock_object_issue_price	stock_object_launch_date	stock_object_symbol
0c6ac64f-d792-ef60-7adc-c682c84d7e25	中泰股份	14.73	2015-03-26	300435
0fdfde27-560b-a60c-949e-c42d1a972170	广生堂	21.47	2015-04-22	300436
7d3097d2-f646-7753-c4ea-8d5890be7395	清水源	10.53	2015-04-23	300437
b616582f-7318-de64-ecb8-fcbe06bb3515	鹏辉能源	14.87	2015-04-24	300438
6ecdeb27-da00-282b-1821-5d33683f7a07	美康生物	27.51	2015-04-22	300439
a472df69-dd8d-0776-01f5-785802545fdc	运达科技	21.70	2015-04-23	300440
14a70585-ffa4-b351-d3be-90de7333c237	鲍斯股份	9.81	2015-04-23	300441
16087601-2d7d-3111-d3fe-8e425bc65aa4	普丽盛	19.17	2015-04-24	300442
e08c48d2-e9df-0d90-da48-a6890102a74b	金雷风电	31.94	2015-04-22	300443
835bf990-35c3-298f-f1bc-94edaa3596f1	双杰电气	12.13	2015-04-23	300444
7cbfe30b-b9a5-c9f8-3273-3dbc90a0f4e3	康斯特	18.12	2015-04-24	300445
ee840bda-8b5f-2b5c-4ded-cf2ea365becd	乐凯新材	8.85	2015-04-23	300446
ad01a530-e34f-7e63-8616-e310411b59d8	全信股份	12.91	2015-04-22	300447
7917b897-d36d-9982-0122-5f75a44fcb39	浩云科技	15.79	2015-04-24	300448
2ecb095d-427a-103b-0e9f-d871f583166f	汉邦高科	17.76	2015-04-22	300449
1d4aa778-35ca-608f-1c12-7891600cafab	先导智能	21.21	2015-05-18	300450
1646747b-2f20-93b4-c060-c046684d110a	创业软件	14.02	2015-05-14	300451
ae3ac7d9-5690-d0a2-4b27-574071c4f28a	山河药辅	14.96	2015-05-15	300452
1c34cb46-976f-bfdf-0faa-33ec68123a5e	三鑫医疗	12.87	2015-05-15	300453
38fe0fa6-db71-fad8-dc39-ec40b48e3fac	康拓红外	6.88	2015-05-15	300455
0a8cd140-e3e3-c506-c2c9-0230d54e7057	耐威科技	14.01	2015-05-14	300456
49ad8447-12ea-3bc8-abe1-e8533cf631a0	赢合科技	12.41	2015-05-14	300457
2c405128-5d88-f1fb-a1bb-1db3ea712978	全志科技	12.73	2015-05-15	300458
a0540a13-0305-f80b-a070-57369910b845	金科文化	7.84	2015-05-15	300459
937b5de9-284f-3aff-3e2d-4c379274f9f6	惠伦晶体	6.43	2015-05-15	300460
b089bdff-ab62-5a21-1fb2-4267147ea440	田中精机	7.92	2015-05-19	300461
b8f40e29-08a7-984e-9c71-d567993b3bf9	华铭智能	14.25	2015-05-27	300462
3fb71041-2463-8084-8f0a-04eb86eebb75	迈克生物	27.96	2015-05-28	300463
bfae113d-ea4c-4ea0-2c05-99a917666ab7	星徽精密	10.20	2015-06-10	300464
fc0b3957-e2c9-9551-4590-39c371bd478e	高伟达	11.26	2015-05-28	300465
f90ceb92-c7b3-05ed-5e1f-9b83ff8d39c1	赛摩电气	10.25	2015-05-28	300466
30ee69ef-d6d9-15a6-7106-38d21f2fca53	迅游科技	33.75	2015-05-27	300467
53b16e28-756b-f424-0eb1-6bee844de7f5	四方精创	18.76	2015-05-27	300468
d1031730-5a5c-f15e-99af-b0764ecd1fbe	信息发展	10.14	2015-06-11	300469
c3e849eb-715e-913e-de70-d3fb7f2782c1	日机密封	34.60	2015-06-12	300470
a540a7ed-87a8-2db2-b2a0-76925fe83126	厚普股份	54.01	2015-06-11	300471
ae93a8bd-a524-4be2-eb75-60b29fe465b2	新元科技	11.39	2015-06-11	300472
62de4fdf-8101-cb66-ced9-affb1a8b8b5e	德尔股份	28.76	2015-06-12	300473
365187ef-c526-f3b5-3c87-1e5aa0137b6a	景嘉微	13.64	2016-03-31	300474
b5045133-6ca3-eda1-7ec0-8c988123f879	聚隆科技	8.80	2015-06-10	300475
9654daae-12c5-2472-65c9-1dfd1d8407d3	胜宏科技	15.73	2015-06-11	300476
b4ba6022-ba28-3143-f865-d87f0b27bb88	合纵科技	10.61	2015-06-10	300477
19f7c25b-f7b3-eab8-c490-f8c0375d12c8	杭州高新	14.84	2015-06-10	300478
fc72279c-c581-5567-2d0f-47b89d4f803b	神思电子	11.02	2015-06-12	300479
de16b1da-5c41-e821-1fd5-b221f1cf1c61	光力科技	7.28	2015-07-02	300480
b9756de3-39b1-51bd-cd48-a898238e8deb	濮阳惠成	9.13	2015-06-30	300481
2b610d44-ac0d-7408-0a4b-55162bc4e938	万孚生物	16.00	2015-06-30	300482
852a1e1e-6f19-e1c9-8e70-25019d4cab97	沃施股份	11.39	2015-06-30	300483
3196b83f-15fd-44c2-17d8-c4cee77e1f85	蓝海华腾	18.75	2016-03-22	300484
2da62ce9-bcec-3bef-56bc-6d09c9f208a9	赛升药业	38.46	2015-06-26	300485
05d9fb81-0ea9-96f5-fc6b-43bd453ff2ef	东杰智能	8.94	2015-06-30	300486
2f0fb14a-ea11-399f-35e5-6dc3468517b7	蓝晓科技	14.83	2015-07-02	300487
37a7bdfd-0851-6a4b-20a1-6268644c2486	恒锋工具	20.11	2015-07-01	300488
a972a228-bafa-71f0-c49d-fbf4bca5170f	中飞股份	17.56	2015-07-01	300489
4832f6db-e94c-c6e5-44d8-401e8b251b80	华自科技	9.09	2015-12-31	300490
729022ac-3ab3-6c3d-22ee-b1a61291b9ed	通合科技	10.48	2015-12-31	300491
54798089-8fc7-8036-9503-2ca93e3fa796	山鼎设计	6.90	2015-12-23	300492
f877fe21-f167-87a0-325d-57db0e6b17f5	润欣科技	6.87	2015-12-10	300493
b4f91dfe-4ec9-c15c-6d15-e41b4f258f7e	盛天网络	18.10	2015-12-31	300494
d9d64896-c8ad-6d50-69f9-9c75393a382b	美尚生态	31.82	2015-12-22	300495
c18de4b3-ae85-90f9-a3c3-f22dfb734831	中科创达	23.27	2015-12-10	300496
1704a170-5f6e-ea99-6a5c-8e9a74a944ce	富祥股份	15.33	2015-12-22	300497
31e6df23-ebd6-e5f5-0367-f2d8054ea199	温氏股份	16.15	2015-11-02	300498
1168bd29-1c22-f04d-4b57-f8e7d7dffb23	高澜股份	15.52	2016-02-02	300499
28aa0d3c-b8d1-0a0d-3a78-aee6e83b49a5	启迪设计	20.91	2016-02-04	300500
b2315d62-aeb8-e9fd-e953-30e29e1cd246	海顺新材	22.02	2016-02-04	300501
3a28548c-0ed0-402d-4474-b0cc21b56ebb	新易盛	21.47	2016-03-03	300502
c074ff1a-5f2c-dc29-3412-6dc2dd170899	昊志机电	7.72	2016-03-09	300503
ed8a9c09-3d31-8e1e-9d9d-74c40f872e5a	川金诺	10.25	2016-03-15	300505
adc3f2da-bb7e-6700-6a0a-f6eef68b47e1	名家汇	8.58	2016-03-24	300506
6b376cc2-ebe6-e719-f5f8-33c7d7d1009a	苏奥传感	24.92	2016-04-29	300507
2faaccc7-d9ad-5403-b494-743c5258bf88	维宏股份	20.08	2016-04-19	300508
e93d90e4-f7cd-d316-99ed-01c3c159efa9	新美星	13.22	2016-04-25	300509
eea02e01-0540-ad92-de4e-3797b7828002	金冠电气	12.30	2016-05-06	300510
65d188bd-e29a-b8be-9da3-4435aede88da	雪榕生物	16.82	2016-05-04	300511
0df512ca-3404-908d-18dc-40288854c035	中亚股份	20.91	2016-05-26	300512
7fae2e84-a0ec-62fb-ef68-4934c038e8ac	恒泰实达	11.73	2016-05-30	300513
e5af8753-60bb-ce3a-3fcc-cc08ac886346	友讯达	8.46	2017-04-26	300514
9c61aeaf-2ddc-5939-58e1-89e9a907512f	三德科技	8.57	2016-06-08	300515
312f1091-ea98-d135-f3f4-d1382c532d42	久之洋	22.50	2016-06-02	300516
946f5917-e932-0622-86fa-37e6e570914c	海波重科	10.04	2016-07-19	300517
ff15d336-275d-36dc-e8f4-a16a1ef23601	盛讯达	22.22	2016-06-24	300518
6a9dbb80-4e8b-627c-87db-1ee87124277f	新光药业	12.20	2016-06-24	300519
3e406b52-ee6a-18b0-ca1b-128bb5b353d9	科大国创	10.05	2016-07-08	300520
134f1698-262c-d431-7a47-c86796553b86	爱司凯	11.26	2016-07-05	300521
e4294037-b1b8-a2b9-cea5-9dbf48a563c6	世名科技	18.55	2016-07-05	300522
0354aae4-7453-af30-1710-30ce25bead08	辰安科技	21.92	2016-07-26	300523
2e75762e-46ed-07ef-2f0a-f98f107804a9	博思软件	11.68	2016-07-26	300525
3b5d7150-4b9b-a376-d5e7-4407c822e7cb	中潜股份	10.50	2016-08-02	300526
5726ea67-5783-7a2f-c609-592eea4bb608	华舟应急	6.64	2016-08-05	300527
b64e5eea-46e4-007b-5813-95a8fa60eb88	幸福蓝海	6.62	2016-08-08	300528
8b62dcc6-243a-b758-3bf8-ab15b0a180ac	健帆生物	10.80	2016-08-02	300529
a2a145ed-a0eb-80f0-8cf9-ce6211dfb029	达志科技	11.95	2016-08-09	300530
4db9c2e7-904e-3e3f-57d5-d5b84e36062d	优博讯	13.36	2016-08-09	300531
a1473912-36d4-e2b9-48ec-6f3046871581	今天国际	16.32	2016-08-18	300532
3d3a506b-8f2f-3c7f-dfa9-235d0fc9373c	冰川网络	37.02	2016-08-18	300533
078eabb2-fa39-aa76-36e1-75dbde12ed30	陇神戎发	13.64	2016-09-13	300534
319368d8-4f13-0807-c7b9-2c1d97e1af2d	达威股份	18.50	2016-08-12	300535
7b98f453-90b6-1b97-bf51-cfecff333f35	农尚环境	9.06	2016-09-20	300536
7d8806aa-0a6b-a110-f77b-5af28d0b2fbe	广信材料	9.19	2016-08-30	300537
0fc4a5cb-8c0f-c212-f3ad-df59e04788ef	同益股份	15.85	2016-08-26	300538
eff19ced-d160-6969-acbb-2c93437dfbc4	横河模具	6.12	2016-08-30	300539
4366c7e9-04d8-d6f8-2ddc-59ac4e84b43e	深冷股份	16.67	2016-08-23	300540
aa2bb519-0c5d-2986-5e30-334d4b5a364c	先进数通	11.07	2016-09-13	300541
f5527936-8eb8-0d41-757a-4ef9bbef546b	新晨科技	8.21	2016-09-20	300542
9bc30361-aa3d-6bdd-767f-ca459bafc77a	朗科智能	22.52	2016-09-08	300543
c91651ab-b686-6a1f-2ab2-b8054fa260aa	联得装备	13.50	2016-09-28	300545
eae4beb4-8113-f10c-952c-726a28d3a788	雄帝科技	20.43	2016-09-28	300546
7d096acf-5783-c43f-d357-fe9551ebfc35	川环科技	22.07	2016-09-30	300547
7476b86b-da6f-7a3e-33b3-06a3be51df38	博创科技	11.75	2016-10-12	300548
dc00cda3-ae87-b6ec-c068-c3a18136d498	优德精密	15.03	2016-09-30	300549
ca48e2f1-1198-a842-5d8e-56424fde81e6	和仁科技	12.53	2016-10-18	300550
13b09166-d7de-9ac3-b1e8-68774f7345e4	古鳌科技	12.48	2016-10-18	300551
91999fc8-3f9b-be0e-4876-f7734be31557	万集科技	12.25	2016-10-21	300552
bb5a17b5-d8de-fa33-937a-54a9aa19ef3e	集智股份	14.08	2016-10-21	300553
c9e8c7cf-279c-60ff-3770-c5f52786adfb	三超新材	14.99	2017-04-21	300554
b7e499fa-2caf-58d0-ad86-b1ed2d47afe3	路通视信	15.40	2016-10-18	300555
5cf5b161-f5a6-3fdd-0bf3-0d3c37bac7ca	丝路视觉	5.54	2016-11-04	300556
47c831cf-aa70-a6d2-77c0-8a41d3e95444	理工光科	13.91	2016-11-01	300557
d8805d20-ebe2-d731-584c-ad46de55cd72	贝达药业	17.57	2016-11-07	300558
91c34535-5682-30de-60bb-a8a76dd27133	佳发安泰	17.56	2016-11-01	300559
a1f417a4-2c09-a103-5954-4d8edd0efb62	中富通	10.26	2016-11-01	300560
88e95b69-874e-9627-262b-1ef2ce5bba90	汇金科技	26.11	2016-11-17	300561
3519b671-0eba-a24f-19bd-8137f7b65513	乐心医疗	15.63	2016-11-16	300562
5b18350d-d964-952e-26d1-db86931917f6	神宇股份	8.84	2016-11-14	300563
ee075655-bf8c-cb7d-99c0-55fbfc288236	科信技术	8.78	2016-11-22	300565
81a64b40-17d0-3d75-3398-2d1704a64e1d	激智科技	14.94	2016-11-15	300566
a871fa2e-59bb-1588-0cc9-3a353011ec4f	精测电子	19.92	2016-11-22	300567
daa074e8-0d5c-6f76-cd91-620825fc32bf	星源材质	21.65	2016-12-01	300568
f9e39ba3-3a6d-3b6c-3f4b-6ecf2151bf23	天能重工	41.57	2016-11-25	300569
bf9454ab-1bc9-de8e-b92e-910b842ffb97	太辰光	20.59	2016-12-06	300570
e93139af-4b8f-9333-38d1-068f68173a83	平治信息	12.04	2016-12-13	300571
4d61e996-37a4-1983-c477-d9dfe2aba0b9	安车检测	13.79	2016-12-06	300572
be041f85-3cbe-be12-5bfc-540b01476103	兴齐眼药	5.16	2016-12-08	300573
29614bae-ad7c-01f7-4e36-ac2615d8d269	中旗股份	22.29	2016-12-20	300575
7f58c4fe-7ceb-9343-c37e-3b9ced9c38d5	容大感光	8.24	2016-12-20	300576
7f12b2fa-f17a-345f-10e8-e2df551a394a	开润股份	19.58	2016-12-21	300577
c52928c6-72fd-5fde-e655-5812b1aba090	会畅通讯	9.70	2017-01-25	300578
8bbb82a8-a514-a5a1-c718-f50cc02e37fd	数字认证	13.32	2016-12-23	300579
d2993924-712e-b569-3eda-0a4d28a217b0	贝斯特	9.59	2017-01-11	300580
a5aefd34-2aac-9eee-11af-3ec60613b90f	晨曦航空	24.23	2016-12-20	300581
e74b18f2-8303-f4f2-1ecc-5de8d06d7551	英飞特	14.85	2016-12-28	300582
5a713708-89b7-c37a-8855-b424c1c4a60b	赛托生物	40.29	2017-01-06	300583
f6ba7f2b-8bda-c963-794f-ad492ae70d7a	海辰药业	11.11	2017-01-12	300584
4346e2d1-f376-2ec0-d8f2-dc9a888e921f	奥联电子	9.86	2016-12-29	300585
a84aa7a3-1272-f97a-58cd-ad8a3be08f81	美联新材	9.30	2017-01-04	300586
e9e5de2e-0537-a5bc-9e26-de60bc5b1fe2	天铁股份	14.11	2017-01-05	300587
59d4077b-d0f8-6c3a-77b9-c5b828c20557	熙菱信息	4.94	2017-01-05	300588
d47014f0-e96d-d0df-7fb6-b1d25244a097	江龙船艇	6.34	2017-01-13	300589
fe19218b-32ec-879a-ee21-22aceb202128	移为通信	28.48	2017-01-11	300590
a00a6720-1ebe-675e-a49a-5722028bde9a	万里马	3.07	2017-01-10	300591
3b8f8eae-921f-7800-1f5a-d2a6e2a891c3	华凯创意	5.21	2017-01-20	300592
3966c77b-eb72-d487-be50-7f0c2e02af00	新雷能	6.53	2017-01-13	300593
0625254c-11fb-4f0f-45d4-eae71923cf07	欧普康视	23.81	2017-01-17	300595
de715d6b-dc9e-d04d-3892-4d0446505437	利安隆	11.29	2017-01-19	300596
f02c9ef8-566a-6cf0-ff71-183aa155e329	吉大通信	5.53	2017-01-23	300597
39f8e6b6-9aa4-a1ea-d966-35418d73bf8a	诚迈科技	8.73	2017-01-20	300598
20520a1a-9d78-f920-33d3-573fec5b933c	雄塑科技	7.04	2017-01-23	300599
438c252a-d0fc-31f9-27cc-e2261e6b1320	瑞特股份	13.73	2017-01-25	300600
24c6417d-66e7-f602-07f0-adc3bb2c5882	康泰生物	3.29	2017-02-07	300601
30bd13d6-c029-187b-b662-4eb67ece6547	飞荣达	14.82	2017-01-26	300602
ddb69776-682a-dc1f-aa69-b5edc4128303	立昂技术	4.55	2017-01-26	300603
12adb25f-9a11-3fb9-72a3-e425a86526e2	长川科技	9.94	2017-04-17	300604
3fd7366a-222e-1758-9956-bffec7758c62	恒锋信息	9.40	2017-02-08	300605
fd4967bf-2661-7ab1-ac5a-ce78411620a9	金太阳	8.36	2017-02-08	300606
c6496def-afb9-3e51-e5a4-639676692c75	拓斯达	18.74	2017-02-09	300607
acd7d4c4-a7a2-0698-905a-8f47ad8b3be5	思特奇	16.16	2017-02-13	300608
e8a0acd8-22d0-4408-54ed-1c2e8c60a30c	汇纳科技	8.12	2017-02-15	300609
71cf4e93-7fa4-f7fe-7105-f37376eb307c	晨化股份	10.57	2017-02-13	300610
a506f43a-3b49-2f81-7477-f5eb4c31a7e0	美力科技	11.97	2017-02-20	300611
4a9afcb7-0755-8bed-e7c6-6f141deb9ee4	宣亚国际	16.14	2017-02-15	300612
0a4e1676-85b8-32a5-fcb5-00d7f04c058d	富瀚微	55.64	2017-02-20	300613
bf38d782-74f0-e715-0a28-22e098ff7d9f	欣天科技	14.37	2017-02-15	300615
872738f1-53d9-afac-0a7d-b8598ad99deb	尚品宅配	54.35	2017-03-07	300616
95903ebf-605a-dea0-219c-98855f136af7	安靠智电	24.38	2017-02-28	300617
f3e9e466-d531-4178-ae3d-9cfcd60d2504	寒锐钴业	12.45	2017-03-06	300618
11e5513a-4e00-d4bb-4683-aa2e94e3d8ec	金银河	10.98	2017-03-01	300619
802485a7-6441-c352-efe3-5f25f534f57c	光库科技	11.43	2017-03-10	300620
e0cc651c-9e25-915b-f346-fcdcf29a0778	维业股份	8.60	2017-03-16	300621
2e8aa274-d1f3-c041-908e-b5275b010f97	博士眼镜	9.83	2017-03-15	300622
f6555924-1ff3-3103-2ef9-8c445a67db28	捷捷微电	27.63	2017-03-14	300623
e3048d90-0333-f39f-8527-893545a3d575	三雄极光	19.30	2017-03-17	300625
70263bff-541b-facf-9663-8f11ebd080a3	华瑞股份	7.50	2017-03-20	300626
f18ad237-d4f0-e946-8329-a0e12e8e4ee4	华测导航	12.77	2017-03-21	300627
ae69a02e-184c-6b8e-f828-96df93d42441	亿联网络	88.67	2017-03-17	300628
e118c72b-7d6e-c739-eb12-5f10d21c970f	新劲刚	8.28	2017-03-24	300629
9ef89884-d487-4812-8764-f4cf47270f22	普利制药	11.49	2017-03-28	300630
e837778e-8e88-9181-9733-1cc2fed3d2f0	久吾高科	11.97	2017-03-23	300631
ce6b15dc-d8d0-9b10-f71d-54403c1db395	光莆股份	7.39	2017-04-06	300632
3419a38e-9865-49b2-b0ed-27028535fc97	开立医疗	5.23	2017-04-06	300633
ab0f6cf7-271c-f361-fa98-e774137eab1a	达安股份	12.39	2017-03-31	300635
533b3ab5-649c-03e1-5202-d5036d9f613b	同和药业	14.47	2017-03-31	300636
b7473a57-6bea-08af-8894-cf3c036f3ebc	扬帆新材	10.02	2017-04-12	300637
25ac4ae9-aa77-1db1-9b90-662dc4141c59	广和通	10.45	2017-04-13	300638
46d0e60c-d1a3-b288-11c9-a6a252c96d68	凯普生物	18.39	2017-04-12	300639
672d4910-752b-4383-2b58-63d589c6dab9	德艺文创	9.41	2017-04-17	300640
d8a6c698-8bd4-dc43-890d-1f4cef111e06	正丹股份	10.73	2017-04-18	300641
f9736062-cdd0-b232-0388-e9dc1bc12272	透景生命	36.10	2017-04-21	300642
90f07320-6ff0-146a-f460-6769495b40ca	万通智控	4.30	2017-05-05	300643
f3476bb1-e9bc-157b-462a-ecca0437fe9c	正元智慧	12.35	2017-04-21	300645
2849e921-a904-060c-1af2-ef058e3e24cf	侨源气体	 	 	300646
bb851ad9-6061-f4ca-f2a0-344ce63740e7	超频三	8.96	2017-05-03	300647
3793909d-392b-1eb9-bb0a-cc26aa8d7a19	星云股份	15.74	2017-04-25	300648
bab2a8e6-966e-ae25-1351-3da1a916ac24	杭州园林	9.04	2017-05-05	300649
794caee7-b8c3-70f2-2000-515b99323bdc	太龙照明	13.95	2017-05-03	300650
f5a11844-199d-1870-4a46-78664a73c852	金陵体育	13.71	2017-05-09	300651
fdb24bd2-b277-61f8-4b15-1636ab67aa71	雷迪克	15.88	2017-05-16	300652
9b407fa6-e1a7-5d98-8cea-190f9b953bde	晶瑞股份	6.92	2017-05-23	300655
744f2d31-2e77-74fd-4e9f-90b59f02cfbe	民德电子	15.60	2017-05-19	300656
1ac45807-1854-a9f4-789a-296b0600a12a	弘信电子	7.77	2017-05-23	300657
09567b3a-3bb3-e236-cd74-20cd1939195f	延江股份	19.41	2017-06-02	300658
0bfb8a2b-bcb9-ba9b-e852-e0944c22572c	中孚信息	12.85	2017-05-26	300659
7a861c99-02a7-dce2-bb3d-a09acccfb5ce	江苏雷利	50.19	2017-06-02	300660
e0237fce-eb42-92e8-0dbb-9a5ce81ab8fb	圣邦股份	29.82	2017-06-06	300661
f5319cc6-af47-4b74-d116-b60f7bb313b5	科锐国际	6.55	2017-06-08	300662
04dd2172-8025-5ab2-73e9-813a280a439c	科蓝软件	7.27	2017-06-08	300663
0200df0f-e352-a3b1-2cc2-1650db36a18f	飞鹿股份	10.13	2017-06-13	300665
2380f87a-a33f-ee72-caf1-fc6468a6cc8e	江丰电子	4.64	2017-06-15	300666
85b3db0a-bd72-86fe-4017-f639a198fa50	必创科技	10.75	2017-06-19	300667
ab8d9e22-da04-ebc0-a01d-a2bdcc453775	杰恩设计	20.92	2017-06-19	300668
5efdee2c-5501-7fcb-add8-abbf38ab77f2	沪宁股份	11.00	2017-06-29	300669
15ae670f-0e3a-25dd-aacd-784b946da648	大烨智能	10.93	2017-07-03	300670
34033a3a-cd27-3e26-b20f-baa88fd8cffd	富满电子	8.11	2017-07-05	300671
4461d339-25c9-edfc-0797-7b032cfea2ab	国科微	8.48	2017-07-12	300672
a3fa32d9-31a3-90a1-81d4-f9fbcdca109d	佩蒂股份	22.34	2017-07-11	300673
504b2677-cbcd-3545-a4da-9eb0ecdbaad3	建科院	3.66	2017-07-19	300675
056dcbe7-e3fc-c473-b394-adb0d5cbe388	华大基因	13.64	2017-07-14	300676
c3177d59-bfd5-1e3a-45a9-e3eb9ae5a5ae	中科信息	7.85	2017-07-28	300678
2a40ddd1-9509-cf8e-2a37-99f843bb471c	电连技术	67.72	2017-07-31	300679
79ce72bb-10ee-a812-7230-cfd04236a906	隆盛科技	8.68	2017-07-25	300680
891c5e31-5777-c286-4987-326370af4a26	朗新科技	 	 	300682
dd544147-be1f-ccdd-5b11-d7aefff9d5a1	海特生物	 	 	300683
b2b50cd8-4f00-9756-4b18-b176fc31e4f2	艾德生物	13.86	 	300685
d5da4a88-7c7a-fc9c-6815-4593503001c3	智动力	9.39	2017-08-04	300686
e59261df-f948-910e-ba39-eeb504fb71f3	赛意信息	22.14	 	300687
48fd12ec-f96b-3efc-c64f-7b6edb5514df	创业黑马	10.75	 	300688
b783331a-46d4-adc5-6dd7-9d4cabcc2416	澄天伟业	14.39	 	300689
1bdf242b-9586-a324-8c39-5a5d12d9e70c	双一科技	32.12	 	300690
faa30a44-db35-280e-6195-adbe7ba44a3f	联合光电	 	 	300691
8c17e16d-24e2-0432-d3d0-8b3ddd16ad0c	中环环保	 	 	300692
bc78c139-3125-291a-5bb2-958ec49cbf67	盛弘股份	 	 	300693
4bd705a0-0813-aa62-2527-da45d0084afb	兆丰股份	62.67	 	300695
28544177-c904-2664-8dc9-8d79b61221ab	爱乐达	22.38	 	300696
806528dd-e2d7-2f04-e843-612d5bf6b12a	浦发银行	10.00	1999-11-10	600000
656e9c82-43a9-93b4-6cf2-91cb3147a205	邯郸钢铁	7.50	1998-01-22	600001
3c1107aa-f907-d782-f4b4-477c210a4729	齐鲁石化	5.00	1998-04-08	600002
6323984f-432a-4c56-60c3-f86be5ebbd2e	ST东北高	4.00	1999-08-10	600003
b61b209b-7958-5c1e-d42e-93f9742cf6da	白云机场	5.88	2003-04-28	600004
d23b493d-6270-7d4d-fdcd-45fdab583743	武钢股份	4.30	1999-08-03	600005
8b5633c2-a160-eb79-4eda-da8ca0a91dc5	东风汽车	5.10	1999-07-27	600006
ed29a9de-b3f7-dfb8-f39c-de030da22933	中国国贸	5.46	1999-03-12	600007
90112888-527c-51d8-b853-711152c8f2a8	首创股份	8.98	2000-04-27	600008
cc59516a-dd4d-926d-bee4-b6fd59e12ebd	上海机场	6.41	1998-02-18	600009
164e2d89-64f3-c2f3-dc6b-dab6cb242f13	包钢股份	5.18	2001-03-09	600010
81fd41fd-6269-e09b-99da-2e7cdc1a5eb5	华能国际	 	2001-12-06	600011
4194795a-d686-790c-fc5f-7fce28472156	皖通高速	 	2003-01-07	600012
5d3d2411-1c26-49d2-3bc9-e7efd8a84897	华夏银行	5.60	2003-09-12	600015
811aa835-c52a-891e-5b8c-bc09c8c89e5e	民生银行	11.80	2000-12-19	600016
ee5b8c4d-2a26-5696-9d1c-49a11449f5ed	日照港	4.70	2006-10-17	600017
b301be79-6480-6d02-b584-9d4a2b8c04b5	上港集团	3.67	2000-07-19	600018
ff546b95-da3d-1175-2bd8-160383e7c9c1	宝钢股份	4.18	2000-12-12	600019
f90be8fa-b57f-e019-290f-105f35d4e646	中原高速	6.36	2003-08-08	600020
58510655-d61e-8d81-6d06-70563a45f10f	上海电力	5.80	2003-10-29	600021
0db6f7f4-de19-5e1a-9ff7-ae40e5afeb3b	山东钢铁	6.36	2004-06-29	600022
8bf03f07-6ed9-3e59-9189-38496655665b	浙能电力	5.53	2013-12-19	600023
acb099bf-7d4e-4cc0-41b6-da721fe78ce4	中远海能	 	2002-05-23	600026
64eec80a-517a-8569-0f32-f3f9cdad5bb2	华电国际	 	2005-02-03	600027
ebcebdea-9bfb-c229-6934-75d034e8e016	中国石化	 	2001-08-08	600028
8fa8df7c-b9e9-081c-6ff3-7dd89580f03d	南方航空	 	2003-07-25	600029
d1717661-7f48-e932-bfcd-3e935a46ce68	中信证券	4.50	2003-01-06	600030
a08ad454-6877-7aca-d876-dc1823d5d0ed	三一重工	15.56	2003-07-03	600031
9ed02e1d-8c31-5e6c-13f1-1d39c56eb161	福建高速	6.66	2001-02-09	600033
c8c77a66-7b21-a5b8-3bb5-8bf4c1ebf210	楚天高速	3.00	2004-03-10	600035
a17e4b22-2242-6b46-73df-d4db06e5e17a	招商银行	7.30	2002-04-09	600036
a10898c6-35c7-dad5-c930-1fa315e3593c	歌华有线	15.50	2001-02-08	600037
a1b38280-d818-416d-5af9-a652294b9857	中直股份	7.85	2000-12-18	600038
9ae7a1d4-3212-0fda-1912-d801b67d8537	四川路桥	6.87	2003-03-25	600039
30bb88b8-322b-cd48-5cc2-a50678118f14	保利地产	13.95	2006-07-31	600048
2fb60f3f-8a7c-899a-d52d-3c629138b22e	中国联通	2.30	2002-10-09	600050
55017fcd-23e3-6266-ecba-23234df04c8e	宁波联合	11.78	1997-04-10	600051
da5ea2fb-2c95-0c37-5a05-21f18daec115	浙江广厦	5.70	1997-04-15	600052
d669f997-b7f3-ab8c-170f-3c910010f810	九鼎投资	5.60	1997-04-18	600053
5b1260d7-fa1a-d726-0563-d1c245c46d82	黄山旅游	 	1997-05-06	600054
99971681-aa7c-3051-efc6-3e4dbe5b9df1	万东医疗	8.54	1997-05-19	600055
bd23b257-f31d-8f97-708a-67fb9fda0214	中国医药	7.02	1997-05-15	600056
c7f09873-f47d-bf31-1aab-89df3b15cb9f	象屿股份	4.43	1997-06-04	600057
da2923a3-af2d-af89-6b62-3e2c3ffbf6d2	五矿发展	8.52	1997-05-28	600058
0ac0a7be-47fb-708f-eeaa-690abb07fdec	古越龙山	8.84	1997-05-16	600059
c55b6a96-524d-f925-5138-3cdf89b2d8f0	海信电器	6.28	1997-04-22	600060
eb58d53e-4694-962c-a208-c877cf1b49da	国投安信	6.20	1997-05-19	600061
aa2b7604-892c-ce07-527b-caebfccf930f	华润双鹤	6.69	1997-05-22	600062
dc836b25-7cb7-9a61-deed-6c3a78b70258	皖维高新	6.15	1997-05-28	600063
bbc004b2-0415-c64a-d9c8-5484aef55bc4	南京高科	7.84	1997-05-06	600064
0421c5e0-c60d-f3f6-d15d-8ebe47cf4db3	*ST联谊	9.87	1997-05-23	600065
ff9ff0a6-a758-395e-6d4f-acbd97ce49b1	宇通客车	9.75	1997-05-08	600066
c9dec74f-ad16-e9df-2ac6-b6b5a7105924	冠城大通	100.00	1997-05-08	600067
1b9fcc3d-2773-d535-966f-a08525242344	葛洲坝	6.00	1997-05-26	600068
db193100-f811-4aba-de06-3e2e59519514	银鸽投资	4.62	1997-04-30	600069
7803ff53-eaf8-8d24-5f76-635749241104	浙江富润	3.77	1997-06-04	600070
